Regulator	Symbol	CO	PD	PWM_num	PWM_source	PWM_name	rank	p-value	q-value	#hits	hits	PDtargets
AT3G12820	AtMYB10	5	na	PWM3226	DAP-seq	MYB10_col	67	0.000025585153179765994	0.000728161581766991	141	AT1G01510,AT1G04190,AT1G07960,AT1G09270,AT1G09840,AT1G14290,AT1G14610,AT1G18640,AT1G20190,AT1G22190,AT1G25490,AT1G29280,AT1G33240,AT1G35680,AT1G37130,AT1G43130,AT1G43190,AT1G43790,AT1G47128,AT1G48140,AT1G48410,AT1G48850,AT1G51680,AT1G51690,AT1G62640,AT1G69295,AT1G71692,AT1G71880,AT1G74030,AT1G74660,AT1G75680,AT1G75840,AT1G78340,AT1G79830,AT2G05710,AT2G06850,AT2G15570,AT2G16850,AT2G18030,AT2G23050,AT2G24150,AT2G25110,AT2G26080,AT2G26900,AT2G28000,AT2G29700,AT2G30200,AT2G30500,AT2G36910,AT2G37080,AT2G38080,AT2G38120,AT2G40900,AT2G43360,AT2G43750,AT2G45290,AT2G47650,AT3G04090,AT3G06050,AT3G06350,AT3G06420,AT3G06650,AT3G07990,AT3G11550,AT3G11710,AT3G14010,AT3G16870,AT3G17810,AT3G18990,AT3G19130,AT3G19450,AT3G22380,AT3G24170,AT3G25230,AT3G25540,AT3G26810,AT3G27080,AT3G44320,AT3G48890,AT3G51920,AT3G53460,AT3G54260,AT3G54480,AT3G54640,AT3G54810,AT3G55460,AT3G57050,AT3G57550,AT3G59760,AT3G62830,AT3G62980,AT3G63130,AT4G04910,AT4G08390,AT4G10380,AT4G11820,AT4G14010,AT4G14110,AT4G16520,AT4G17510,AT4G20380,AT4G28880,AT4G30530,AT4G30950,AT4G34350,AT4G37940,AT4G38430,AT4G39980,AT5G02260,AT5G04470,AT5G07220,AT5G08620,AT5G10480,AT5G13120,AT5G13280,AT5G13750,AT5G13930,AT5G15490,AT5G16840,AT5G18140,AT5G20520,AT5G23820,AT5G25890,AT5G28020,AT5G28840,AT5G36880,AT5G39340,AT5G40780,AT5G40850,AT5G43700,AT5G44200,AT5G44790,AT5G46800,AT5G49460,AT5G50680,AT5G51040,AT5G53400,AT5G54640,AT5G55300,AT5G63510,AT5G64260	na
AT5G56930	EMB1789	0	na	PWM3068	DAP-seq	EMB1789_col	70	0.00003877513589878717	0.0010224090980371383	140	AT1G05620,AT1G09840,AT1G11910,AT1G15750,AT1G16460,AT1G17890,AT1G19350,AT1G19870,AT1G20960,AT1G23860,AT1G28110,AT1G30270,AT1G31817,AT1G31860,AT1G32100,AT1G32400,AT1G32790,AT1G37130,AT1G48350,AT1G49400,AT1G50640,AT1G51680,AT1G51690,AT1G53580,AT1G53910,AT1G56200,AT1G66140,AT1G68790,AT1G71880,AT1G73590,AT1G74030,AT1G75380,AT1G75780,AT1G76790,AT1G78670,AT1G79830,AT1G80070,AT1G80860,AT2G01470,AT2G03890,AT2G16850,AT2G17720,AT2G23050,AT2G24570,AT2G26900,AT2G29390,AT2G29700,AT2G30260,AT2G30970,AT2G35520,AT2G41310,AT2G41900,AT2G44350,AT2G45200,AT2G45980,AT2G46470,AT2G46690,AT2G47650,AT3G03780,AT3G07990,AT3G11200,AT3G12600,AT3G14010,AT3G14362,AT3G18035,AT3G19130,AT3G19260,AT3G19450,AT3G20870,AT3G21720,AT3G24170,AT3G25140,AT3G25230,AT3G28050,AT3G30775,AT3G44320,AT3G46130,AT3G47220,AT3G49680,AT3G53460,AT3G53480,AT3G55460,AT3G55830,AT3G57550,AT3G58120,AT3G58460,AT3G61860,AT3G63250,AT4G00430,AT4G01430,AT4G03210,AT4G04910,AT4G08980,AT4G14710,AT4G16520,AT4G17460,AT4G21990,AT4G23750,AT4G28610,AT4G28880,AT4G29130,AT4G29160,AT4G30440,AT4G31990,AT4G37590,AT4G39080,AT4G39800,AT5G03290,AT5G03740,AT5G05170,AT5G07350,AT5G10510,AT5G10840,AT5G12210,AT5G13000,AT5G13010,AT5G13750,AT5G17710,AT5G18650,AT5G21160,AT5G25760,AT5G26751,AT5G27450,AT5G27520,AT5G38110,AT5G40780,AT5G44790,AT5G46750,AT5G51120,AT5G52820,AT5G53400,AT5G56040,AT5G58070,AT5G59160,AT5G61600,AT5G61780,AT5G61790,AT5G63850,AT5G64740,AT5G66040	na
AT5G49450	AtbZIP1	30	0	PWM311	AthaMAP		71	0.00003877513589878717	0.0010224090980371383	140	AT1G03410,AT1G03850,AT1G04510,AT1G06110,AT1G15880,AT1G17190,AT1G20450,AT1G30270,AT1G30970,AT1G31860,AT1G50200,AT1G50640,AT1G51680,AT1G53310,AT1G58270,AT1G62180,AT1G62640,AT1G63180,AT1G64040,AT1G64640,AT1G66140,AT1G68790,AT1G69295,AT1G71880,AT1G72680,AT1G74660,AT1G76030,AT1G76410,AT1G79040,AT1G79830,AT1G80460,AT2G03440,AT2G03890,AT2G14210,AT2G15570,AT2G24150,AT2G24200,AT2G24260,AT2G29540,AT2G37180,AT2G38120,AT2G38130,AT2G39700,AT2G39705,AT2G43710,AT2G43910,AT2G44740,AT2G46020,AT3G01290,AT3G01770,AT3G03780,AT3G04570,AT3G11550,AT3G12600,AT3G12920,AT3G14010,AT3G15820,AT3G15950,AT3G16950,AT3G17465,AT3G18035,AT3G19260,AT3G22200,AT3G22380,AT3G23990,AT3G24170,AT3G25717,AT3G25860,AT3G28050,AT3G45600,AT3G46830,AT3G48360,AT3G48560,AT3G50970,AT3G52140,AT3G55460,AT3G57520,AT3G57550,AT3G62980,AT3G63210,AT4G01320,AT4G01430,AT4G08290,AT4G08390,AT4G11600,AT4G12730,AT4G14010,AT4G14716,AT4G17040,AT4G17800,AT4G17890,AT4G18040,AT4G19030,AT4G23750,AT4G24620,AT4G28270,AT4G32410,AT4G34350,AT4G34970,AT4G35450,AT4G37940,AT4G38470,AT4G38630,AT4G39730,AT4G39800,AT4G39980,AT5G02260,AT5G04470,AT5G08450,AT5G09920,AT5G10550,AT5G11520,AT5G13000,AT5G17870,AT5G19330,AT5G20250,AT5G21160,AT5G24030,AT5G25540,AT5G26780,AT5G27720,AT5G27740,AT5G36880,AT5G43320,AT5G45100,AT5G45390,AT5G46750,AT5G51120,AT5G53450,AT5G56040,AT5G56760,AT5G57990,AT5G59150,AT5G60660,AT5G61790,AT5G64740,AT5G65050,AT5G65360,AT5G65700,AT5G67320	
AT5G16600	AtMYB43	15	na	PWM3254	DAP-seq	MYB43_col	72	0.00003877513589878717	0.0010224090980371383	140	AT1G04190,AT1G04510,AT1G14290,AT1G14610,AT1G17890,AT1G18640,AT1G20960,AT1G22190,AT1G29280,AT1G29970,AT1G30270,AT1G32170,AT1G32230,AT1G35680,AT1G43130,AT1G43190,AT1G43790,AT1G47128,AT1G48410,AT1G48850,AT1G50640,AT1G51680,AT1G51690,AT1G53210,AT1G62640,AT1G68310,AT1G71692,AT1G71880,AT1G74030,AT1G74660,AT1G75840,AT1G76410,AT1G78340,AT2G05710,AT2G15570,AT2G16850,AT2G18030,AT2G20530,AT2G24150,AT2G25110,AT2G26900,AT2G28000,AT2G29700,AT2G30200,AT2G30500,AT2G36910,AT2G38120,AT2G38670,AT2G39970,AT2G40900,AT2G43360,AT2G43750,AT2G44350,AT2G45290,AT3G06050,AT3G06350,AT3G06650,AT3G07990,AT3G08530,AT3G11550,AT3G16480,AT3G17810,AT3G18990,AT3G19450,AT3G21720,AT3G24170,AT3G25230,AT3G25540,AT3G25710,AT3G44320,AT3G47220,AT3G48890,AT3G50360,AT3G51840,AT3G51920,AT3G53110,AT3G53460,AT3G54260,AT3G54480,AT3G54640,AT3G54810,AT3G57050,AT3G57550,AT3G63130,AT4G08390,AT4G10380,AT4G12880,AT4G14010,AT4G14110,AT4G16520,AT4G17800,AT4G17890,AT4G20380,AT4G23750,AT4G28880,AT4G30530,AT4G30950,AT4G34350,AT4G37590,AT4G37940,AT4G38430,AT4G39910,AT4G39980,AT5G02260,AT5G07220,AT5G11520,AT5G13120,AT5G13280,AT5G13750,AT5G13930,AT5G15490,AT5G17290,AT5G18140,AT5G20960,AT5G23670,AT5G23820,AT5G25890,AT5G26780,AT5G27740,AT5G28020,AT5G28840,AT5G36880,AT5G40850,AT5G42100,AT5G42990,AT5G43700,AT5G45100,AT5G49460,AT5G50680,AT5G50870,AT5G51120,AT5G53400,AT5G54640,AT5G55300,AT5G56040,AT5G56760,AT5G60620,AT5G63510,AT5G64260,AT5G66040	na
AT2G01760	ARR14	0	0	PWM816	CisBP	M1226_1.01	73	0.00003877513589878717	0.0010224090980371383	140	AT1G07360,AT1G09430,AT1G09630,AT1G12110,AT1G14830,AT1G15100,AT1G17290,AT1G22190,AT1G23190,AT1G25490,AT1G29900,AT1G32230,AT1G50640,AT1G52280,AT1G53000,AT1G53310,AT1G57620,AT1G59610,AT1G59900,AT1G60780,AT1G62180,AT1G63120,AT1G64980,AT1G68560,AT1G71010,AT1G71860,AT1G73590,AT1G75660,AT1G75680,AT1G77180,AT1G78570,AT1G78670,AT1G79040,AT1G79830,AT1G79930,AT2G05710,AT2G13560,AT2G14210,AT2G16850,AT2G18030,AT2G19520,AT2G20120,AT2G24150,AT2G24790,AT2G27230,AT2G30500,AT2G30520,AT2G36900,AT2G41310,AT2G41900,AT2G43910,AT2G44350,AT2G45140,AT3G02260,AT3G02520,AT3G06300,AT3G06420,AT3G06650,AT3G11200,AT3G15353,AT3G22950,AT3G25140,AT3G25540,AT3G26420,AT3G26810,AT3G27080,AT3G29360,AT3G44320,AT3G46830,AT3G47220,AT3G49845,AT3G51880,AT3G54670,AT3G60250,AT3G61060,AT3G62600,AT3G62980,AT3G63250,AT4G00355,AT4G01430,AT4G02500,AT4G02510,AT4G04955,AT4G08390,AT4G10380,AT4G12880,AT4G14455,AT4G16520,AT4G17890,AT4G21990,AT4G24620,AT4G24690,AT4G28610,AT4G30440,AT4G32410,AT4G32720,AT4G35260,AT4G35920,AT4G37590,AT4G38430,AT5G02260,AT5G04470,AT5G05170,AT5G05610,AT5G06150,AT5G08160,AT5G08590,AT5G09920,AT5G15490,AT5G17290,AT5G18170,AT5G18580,AT5G20960,AT5G21170,AT5G22360,AT5G23670,AT5G25760,AT5G27520,AT5G28840,AT5G35080,AT5G36880,AT5G38110,AT5G42820,AT5G45100,AT5G45600,AT5G46630,AT5G46750,AT5G47120,AT5G47750,AT5G55910,AT5G56040,AT5G56360,AT5G56680,AT5G57020,AT5G57440,AT5G61780,AT5G62575,AT5G67320,AT5G67400,AT5G67560	
AT1G25550	At1g25550	8	na	PWM1334	CisBP	M1222_1.01	74	0.00005827135964519946	0.0014118992951870626	139	AT1G04170,AT1G06400,AT1G08780,AT1G09270,AT1G12110,AT1G15750,AT1G16880,AT1G17190,AT1G17290,AT1G22190,AT1G25490,AT1G29900,AT1G29970,AT1G32230,AT1G32790,AT1G53310,AT1G59900,AT1G63120,AT1G64980,AT1G69040,AT1G71010,AT1G71860,AT1G73590,AT1G74030,AT1G75660,AT1G76300,AT1G77180,AT1G78340,AT1G78670,AT1G79830,AT1G80460,AT2G05710,AT2G13560,AT2G18030,AT2G19520,AT2G19830,AT2G20530,AT2G24150,AT2G24570,AT2G24790,AT2G27450,AT2G29390,AT2G30520,AT2G32920,AT2G36900,AT2G44350,AT2G46370,AT3G01770,AT3G02790,AT3G03250,AT3G04090,AT3G11710,AT3G13300,AT3G15353,AT3G15950,AT3G17810,AT3G19130,AT3G19260,AT3G19450,AT3G22480,AT3G25140,AT3G27080,AT3G29350,AT3G29360,AT3G30775,AT3G43800,AT3G46830,AT3G48680,AT3G49845,AT3G51880,AT3G53110,AT3G53500,AT3G53620,AT3G53750,AT3G54670,AT3G57520,AT3G57650,AT3G60250,AT3G62980,AT3G63250,AT4G00710,AT4G01320,AT4G01370,AT4G01430,AT4G02500,AT4G02510,AT4G03240,AT4G04955,AT4G11360,AT4G11820,AT4G14455,AT4G16520,AT4G21990,AT4G22930,AT4G25340,AT4G27760,AT4G28610,AT4G30440,AT4G32410,AT4G35260,AT4G35920,AT4G37590,AT4G38220,AT4G38430,AT4G39220,AT4G39660,AT4G39800,AT5G02020,AT5G03290,AT5G05170,AT5G05610,AT5G09920,AT5G12480,AT5G16840,AT5G17290,AT5G17560,AT5G18170,AT5G21170,AT5G22060,AT5G22360,AT5G25540,AT5G27450,AT5G28840,AT5G35080,AT5G39340,AT5G41210,AT5G44200,AT5G45100,AT5G45600,AT5G46750,AT5G47120,AT5G50920,AT5G57020,AT5G57440,AT5G61780,AT5G62575,AT5G65700,AT5G67320,AT5G67400	na
AT1G25550	At1g25550	8	na	PWM3096	DAP-seq	AT1G25550_col	398	0.007098543321206252	0.034306437129171995	125	AT1G05250,AT1G05680,AT1G06110,AT1G06400,AT1G08780,AT1G09570,AT1G09630,AT1G09840,AT1G12780,AT1G13060,AT1G14610,AT1G14830,AT1G15210,AT1G15750,AT1G17290,AT1G18450,AT1G18800,AT1G18880,AT1G19920,AT1G25490,AT1G29900,AT1G29970,AT1G30270,AT1G48410,AT1G51680,AT1G51690,AT1G53310,AT1G53910,AT1G55920,AT1G57680,AT1G59900,AT1G63120,AT1G63180,AT1G64040,AT1G64980,AT1G68310,AT1G71010,AT1G71860,AT1G73590,AT1G76300,AT1G76410,AT2G01470,AT2G03890,AT2G06850,AT2G07340,AT2G11890,AT2G13560,AT2G18030,AT2G19520,AT2G26900,AT2G28000,AT2G29540,AT2G30520,AT2G34470,AT2G36900,AT2G36910,AT2G37080,AT2G38400,AT2G40900,AT2G44350,AT3G02520,AT3G03250,AT3G05840,AT3G06650,AT3G13110,AT3G14230,AT3G16870,AT3G23800,AT3G24170,AT3G25230,AT3G25540,AT3G27740,AT3G30775,AT3G45600,AT3G46830,AT3G53620,AT3G53750,AT3G54670,AT3G55360,AT3G57650,AT3G59760,AT3G60250,AT3G62030,AT3G62980,AT3G63460,AT4G01480,AT4G02510,AT4G03240,AT4G04955,AT4G17730,AT4G30260,AT4G30440,AT4G30950,AT4G32410,AT4G35260,AT4G35450,AT4G35920,AT4G37590,AT4G39660,AT5G03740,AT5G04470,AT5G05610,AT5G09920,AT5G13000,AT5G13010,AT5G13120,AT5G13280,AT5G17290,AT5G17870,AT5G18650,AT5G21170,AT5G22060,AT5G22360,AT5G39340,AT5G40780,AT5G43350,AT5G45600,AT5G47240,AT5G50300,AT5G50920,AT5G54310,AT5G54640,AT5G57020,AT5G57440,AT5G63850	na
AT1G19210	At1g19210	9	na	PWM1379	CisBP	M0014_1.01	75	0.00005827135964519946	0.0014118992951870626	139	AT1G03850,AT1G04170,AT1G04190,AT1G05680,AT1G08560,AT1G09570,AT1G09840,AT1G11545,AT1G12110,AT1G14860,AT1G15100,AT1G18450,AT1G19570,AT1G20450,AT1G22880,AT1G32170,AT1G32230,AT1G33800,AT1G35680,AT1G37130,AT1G48410,AT1G49300,AT1G49400,AT1G50640,AT1G53310,AT1G53480,AT1G53580,AT1G58270,AT1G62280,AT1G71010,AT1G71692,AT1G74660,AT1G76410,AT1G78570,AT1G79040,AT1G80460,AT2G03890,AT2G05710,AT2G06850,AT2G15570,AT2G19830,AT2G20120,AT2G20630,AT2G23050,AT2G24150,AT2G24260,AT2G26900,AT2G28000,AT2G28740,AT2G29700,AT2G30260,AT2G30500,AT2G31570,AT2G35520,AT2G36900,AT2G38040,AT2G38120,AT2G38400,AT2G43790,AT2G43910,AT2G44050,AT2G44740,AT2G45980,AT3G05840,AT3G06650,AT3G08530,AT3G09390,AT3G13110,AT3G13772,AT3G13870,AT3G16920,AT3G17810,AT3G22380,AT3G25140,AT3G26810,AT3G29350,AT3G45600,AT3G46830,AT3G48560,AT3G51840,AT3G55620,AT3G57520,AT3G57550,AT3G58170,AT3G61640,AT3G62600,AT3G63130,AT4G01370,AT4G01900,AT4G04955,AT4G08980,AT4G10380,AT4G11600,AT4G11820,AT4G12080,AT4G14710,AT4G15760,AT4G16520,AT4G17800,AT4G18040,AT4G23750,AT4G24690,AT4G30440,AT4G30530,AT4G32410,AT4G34620,AT4G35920,AT4G37590,AT4G39730,AT4G39980,AT5G03455,AT5G05080,AT5G06140,AT5G07220,AT5G08100,AT5G13000,AT5G13010,AT5G17870,AT5G20960,AT5G22060,AT5G25890,AT5G27740,AT5G28020,AT5G35630,AT5G38110,AT5G42100,AT5G43060,AT5G44200,AT5G46630,AT5G50680,AT5G50920,AT5G53450,AT5G54310,AT5G54640,AT5G56760,AT5G57440,AT5G60890,AT5G65050,AT5G66040	na
AT1G19210	At1g19210	9	na	PWM2739	DAP-seq	AT1G19210_col	294	0.002926219713777376	0.019148583747455605	128	AT1G02900,AT1G04190,AT1G05680,AT1G09140,AT1G11400,AT1G15100,AT1G15880,AT1G17290,AT1G18450,AT1G20450,AT1G29970,AT1G32170,AT1G37130,AT1G47128,AT1G49300,AT1G49400,AT1G50640,AT1G53310,AT1G53480,AT1G62640,AT1G63180,AT1G69040,AT1G69295,AT1G73030,AT1G73590,AT1G75780,AT1G76030,AT1G78570,AT1G79040,AT1G79930,AT2G01470,AT2G01570,AT2G05710,AT2G06850,AT2G18390,AT2G19830,AT2G20120,AT2G20630,AT2G24790,AT2G26900,AT2G30260,AT2G31570,AT2G36900,AT2G37180,AT2G38400,AT2G38700,AT2G43750,AT2G43910,AT2G44050,AT2G44740,AT2G47270,AT3G05840,AT3G06420,AT3G13772,AT3G13870,AT3G14010,AT3G18035,AT3G23800,AT3G25710,AT3G25860,AT3G28050,AT3G29350,AT3G30775,AT3G45600,AT3G46830,AT3G48560,AT3G50070,AT3G52880,AT3G53460,AT3G53620,AT3G54480,AT3G54640,AT3G54810,AT3G55620,AT3G57520,AT3G58170,AT3G62980,AT4G01370,AT4G01900,AT4G02500,AT4G04910,AT4G04955,AT4G11240,AT4G11820,AT4G12080,AT4G12880,AT4G15780,AT4G16520,AT4G17890,AT4G18040,AT4G23800,AT4G24620,AT4G28610,AT4G30440,AT4G30530,AT4G32410,AT4G34350,AT4G34620,AT4G35920,AT4G37590,AT4G39730,AT4G40060,AT5G02260,AT5G03455,AT5G05170,AT5G06140,AT5G08100,AT5G13280,AT5G13750,AT5G17870,AT5G27450,AT5G28020,AT5G40770,AT5G42100,AT5G44200,AT5G46630,AT5G50680,AT5G50920,AT5G53160,AT5G53450,AT5G54640,AT5G56760,AT5G57990,AT5G60890,AT5G64200,AT5G64740,AT5G65050,AT5G66040	na
AT4G31060	At4g31060	0	0	PWM1380	CisBP	M0014_1.01	76	0.00005827135964519946	0.0014118992951870626	139	AT1G03850,AT1G04170,AT1G04190,AT1G05680,AT1G08560,AT1G09570,AT1G09840,AT1G11545,AT1G12110,AT1G14860,AT1G15100,AT1G18450,AT1G19570,AT1G20450,AT1G22880,AT1G32170,AT1G32230,AT1G33800,AT1G35680,AT1G37130,AT1G48410,AT1G49300,AT1G49400,AT1G50640,AT1G53310,AT1G53480,AT1G53580,AT1G58270,AT1G62280,AT1G71010,AT1G71692,AT1G74660,AT1G76410,AT1G78570,AT1G79040,AT1G80460,AT2G03890,AT2G05710,AT2G06850,AT2G15570,AT2G19830,AT2G20120,AT2G20630,AT2G23050,AT2G24150,AT2G24260,AT2G26900,AT2G28000,AT2G28740,AT2G29700,AT2G30260,AT2G30500,AT2G31570,AT2G35520,AT2G36900,AT2G38040,AT2G38120,AT2G38400,AT2G43790,AT2G43910,AT2G44050,AT2G44740,AT2G45980,AT3G05840,AT3G06650,AT3G08530,AT3G09390,AT3G13110,AT3G13772,AT3G13870,AT3G16920,AT3G17810,AT3G22380,AT3G25140,AT3G26810,AT3G29350,AT3G45600,AT3G46830,AT3G48560,AT3G51840,AT3G55620,AT3G57520,AT3G57550,AT3G58170,AT3G61640,AT3G62600,AT3G63130,AT4G01370,AT4G01900,AT4G04955,AT4G08980,AT4G10380,AT4G11600,AT4G11820,AT4G12080,AT4G14710,AT4G15760,AT4G16520,AT4G17800,AT4G18040,AT4G23750,AT4G24690,AT4G30440,AT4G30530,AT4G32410,AT4G34620,AT4G35920,AT4G37590,AT4G39730,AT4G39980,AT5G03455,AT5G05080,AT5G06140,AT5G07220,AT5G08100,AT5G13000,AT5G13010,AT5G17870,AT5G20960,AT5G22060,AT5G25890,AT5G27740,AT5G28020,AT5G35630,AT5G38110,AT5G42100,AT5G43060,AT5G44200,AT5G46630,AT5G50680,AT5G50920,AT5G53450,AT5G54310,AT5G54640,AT5G56760,AT5G57440,AT5G60890,AT5G65050,AT5G66040	
AT4G31060	At4g31060	0	0	PWM2769	DAP-seq	AT4G31060_col	354	0.005329391289915127	0.028271001724313082	126	AT1G04190,AT1G09430,AT1G14830,AT1G20960,AT1G21900,AT1G22880,AT1G23190,AT1G25490,AT1G29280,AT1G29970,AT1G37130,AT1G48410,AT1G49400,AT1G50480,AT1G51680,AT1G51690,AT1G53000,AT1G53310,AT1G53910,AT1G56200,AT1G57620,AT1G63120,AT1G63940,AT1G66140,AT1G68310,AT1G73590,AT1G76030,AT1G78570,AT1G79040,AT1G80070,AT2G01570,AT2G15570,AT2G16850,AT2G18390,AT2G19520,AT2G19830,AT2G20630,AT2G24150,AT2G24200,AT2G30200,AT2G30260,AT2G30500,AT2G31570,AT2G34470,AT2G36910,AT2G38700,AT2G41310,AT2G43750,AT2G43910,AT2G44050,AT2G44350,AT2G44740,AT2G45290,AT2G46370,AT3G01770,AT3G01910,AT3G06420,AT3G06650,AT3G07560,AT3G08530,AT3G13310,AT3G16870,AT3G18035,AT3G19450,AT3G22600,AT3G22950,AT3G30775,AT3G45300,AT3G45600,AT3G48560,AT3G48750,AT3G50360,AT3G50970,AT3G52880,AT3G53620,AT3G54640,AT3G54810,AT3G57520,AT3G57550,AT3G58170,AT3G59280,AT3G60250,AT3G61130,AT3G61860,AT3G62830,AT3G63080,AT3G63130,AT4G01370,AT4G01900,AT4G02500,AT4G04910,AT4G08980,AT4G10380,AT4G11240,AT4G11820,AT4G12080,AT4G12730,AT4G12880,AT4G16500,AT4G18040,AT4G24690,AT4G28610,AT4G30440,AT4G31580,AT4G32410,AT4G34620,AT4G35920,AT4G37590,AT4G39660,AT4G39730,AT5G02260,AT5G05170,AT5G07220,AT5G07350,AT5G13180,AT5G15490,AT5G18480,AT5G20960,AT5G35630,AT5G45390,AT5G51120,AT5G56760,AT5G57870,AT5G64740,AT5G66040,ATCG00830	
AT5G21960	AT5G21960	11	na	PWM1381	CisBP	M0014_1.01	77	0.00005827135964519946	0.0014118992951870626	139	AT1G03850,AT1G04170,AT1G04190,AT1G05680,AT1G08560,AT1G09570,AT1G09840,AT1G11545,AT1G12110,AT1G14860,AT1G15100,AT1G18450,AT1G19570,AT1G20450,AT1G22880,AT1G32170,AT1G32230,AT1G33800,AT1G35680,AT1G37130,AT1G48410,AT1G49300,AT1G49400,AT1G50640,AT1G53310,AT1G53480,AT1G53580,AT1G58270,AT1G62280,AT1G71010,AT1G71692,AT1G74660,AT1G76410,AT1G78570,AT1G79040,AT1G80460,AT2G03890,AT2G05710,AT2G06850,AT2G15570,AT2G19830,AT2G20120,AT2G20630,AT2G23050,AT2G24150,AT2G24260,AT2G26900,AT2G28000,AT2G28740,AT2G29700,AT2G30260,AT2G30500,AT2G31570,AT2G35520,AT2G36900,AT2G38040,AT2G38120,AT2G38400,AT2G43790,AT2G43910,AT2G44050,AT2G44740,AT2G45980,AT3G05840,AT3G06650,AT3G08530,AT3G09390,AT3G13110,AT3G13772,AT3G13870,AT3G16920,AT3G17810,AT3G22380,AT3G25140,AT3G26810,AT3G29350,AT3G45600,AT3G46830,AT3G48560,AT3G51840,AT3G55620,AT3G57520,AT3G57550,AT3G58170,AT3G61640,AT3G62600,AT3G63130,AT4G01370,AT4G01900,AT4G04955,AT4G08980,AT4G10380,AT4G11600,AT4G11820,AT4G12080,AT4G14710,AT4G15760,AT4G16520,AT4G17800,AT4G18040,AT4G23750,AT4G24690,AT4G30440,AT4G30530,AT4G32410,AT4G34620,AT4G35920,AT4G37590,AT4G39730,AT4G39980,AT5G03455,AT5G05080,AT5G06140,AT5G07220,AT5G08100,AT5G13000,AT5G13010,AT5G17870,AT5G20960,AT5G22060,AT5G25890,AT5G27740,AT5G28020,AT5G35630,AT5G38110,AT5G42100,AT5G43060,AT5G44200,AT5G46630,AT5G50680,AT5G50920,AT5G53450,AT5G54310,AT5G54640,AT5G56760,AT5G57440,AT5G60890,AT5G65050,AT5G66040	na
AT5G12870	ATMYB46	23	0	PWM1552	PBM		80	0.00005827135964519946	0.0014118992951870626	139	AT1G01510,AT1G04190,AT1G04510,AT1G05250,AT1G07960,AT1G09270,AT1G09840,AT1G10200,AT1G11910,AT1G12780,AT1G13060,AT1G14610,AT1G15750,AT1G17290,AT1G22190,AT1G22880,AT1G29280,AT1G30270,AT1G32100,AT1G32170,AT1G43130,AT1G48410,AT1G48850,AT1G50480,AT1G53910,AT1G60780,AT1G62640,AT1G64980,AT1G69295,AT1G71692,AT1G71880,AT1G72680,AT1G75680,AT1G76410,AT1G78340,AT1G78570,AT1G79650,AT1G79830,AT2G01450,AT2G03890,AT2G05710,AT2G06850,AT2G15570,AT2G17720,AT2G20530,AT2G26080,AT2G26900,AT2G30200,AT2G30500,AT2G36900,AT2G36910,AT2G37080,AT2G38080,AT2G38120,AT2G39900,AT2G40900,AT2G41310,AT2G43360,AT2G43750,AT2G43820,AT2G44350,AT2G45980,AT2G47270,AT3G04090,AT3G06350,AT3G06650,AT3G07990,AT3G13300,AT3G16870,AT3G19260,AT3G19450,AT3G22380,AT3G22600,AT3G24170,AT3G25230,AT3G26810,AT3G29350,AT3G29360,AT3G43300,AT3G44320,AT3G48750,AT3G48890,AT3G51920,AT3G52140,AT3G54260,AT3G54480,AT3G54640,AT3G55460,AT3G57050,AT3G57520,AT3G62600,AT3G62830,AT3G63130,AT4G00430,AT4G01900,AT4G08390,AT4G08980,AT4G11820,AT4G12880,AT4G14010,AT4G14110,AT4G17800,AT4G20380,AT4G24690,AT4G28880,AT4G29130,AT4G30530,AT4G37940,AT4G38430,AT4G38630,AT5G02260,AT5G07220,AT5G08450,AT5G10510,AT5G13120,AT5G13930,AT5G15490,AT5G22360,AT5G23140,AT5G23670,AT5G23820,AT5G24030,AT5G25890,AT5G27520,AT5G27740,AT5G28840,AT5G38110,AT5G40850,AT5G44790,AT5G46630,AT5G49460,AT5G50680,AT5G53400,AT5G55300,AT5G55910,AT5G60660,AT5G63510,AT5G63850,AT5G64740	
